timestamp,maquina_id,turno,pecas_produzidas,pecas_refugadas,consumo_kwh,status,taxa_refugo,produziu_algo,custo_energia_estimado,mes,dia_semana
2024-11-27 18:36:35.961210,1,Tarde,1127,18,15.608,Operando,0.015971606033717833,1,12.486400000000001,11,2
2024-11-27 19:36:35.961210,1,Tarde,1164,24,16.122,Operando,0.020618556701030927,1,12.8976,11,2
2024-11-27 20:36:35.961210,1,Tarde,1239,21,17.517,Operando,0.01694915254237288,1,14.0136,11,2
2024-11-27 21:36:35.961210,1,Tarde,1128,17,15.268,Operando,0.015070921985815602,1,12.214400000000001,11,2
2024-11-27 22:36:35.961210,1,Noite,1011,14,14.336,Operando,0.013847675568743818,1,11.468800000000002,11,2
2024-11-27 23:36:35.961210,1,Noite,1014,3,14.081,Operando,0.0029585798816568047,1,11.264800000000001,11,2
2024-11-28 00:36:35.961210,1,Noite,1024,17,14.308,Operando,0.0166015625,1,11.4464,11,3
2024-11-28 01:36:35.961210,1,Noite,1100,4,15.387,Operando,0.0036363636363636364,1,12.309600000000001,11,3
2024-11-28 02:36:35.961210,1,Noite,1087,25,15.552,Operando,0.022999080036798528,1,12.441600000000001,11,3
2024-11-28 03:36:35.961210,1,Noite,1051,11,14.856,Operando,0.010466222645099905,1,11.8848,11,3
2024-11-28 04:36:35.961210,1,Noite,1113,26,14.691,Operando,0.02336028751123091,1,11.7528,11,3
2024-11-28 05:36:35.961210,1,Noite,1062,15,15.206,Operando,0.014124293785310734,1,12.1648,11,3
2024-11-28 06:36:35.961210,1,Manhã,1240,7,17.3,Operando,0.00564516129032258,1,13.840000000000002,11,3
2024-11-28 07:36:35.961210,1,Manhã,1142,27,15.927,Operando,0.023642732049036778,1,12.7416,11,3
2024-11-28 08:36:35.961210,1,Manhã,1193,23,15.968,Operando,0.019279128248113998,1,12.7744,11,3
2024-11-28 09:36:35.961210,1,Manhã,1204,30,16.948,Operando,0.024916943521594685,1,13.5584,11,3
2024-11-28 10:36:35.961210,1,Manhã,1213,30,16.093,Operando,0.0247320692497939,1,12.874400000000001,11,3
2024-11-28 11:36:35.961210,1,Manhã,1197,22,15.858,Operando,0.018379281537176273,1,12.6864,11,3
2024-11-28 12:36:35.961210,1,Manhã,1137,20,16.117,Operando,0.01759014951627089,1,12.893600000000001,11,3
2024-11-28 13:36:35.961210,1,Manhã,1233,27,16.598,Operando,0.021897810218978103,1,13.2784,11,3
2024-11-28 14:36:35.961210,1,Tarde,1229,22,16.783,Operando,0.01790073230268511,1,13.426400000000001,11,3
2024-11-28 15:36:35.961210,1,Tarde,1156,17,15.222,Operando,0.014705882352941176,1,12.1776,11,3
2024-11-28 16:36:35.961210,1,Tarde,1165,28,16.431,Operando,0.0240343347639485,1,13.144800000000002,11,3
2024-11-28 17:36:35.961210,1,Tarde,1174,19,15.858,Operando,0.016183986371379896,1,12.6864,11,3
2024-11-28 18:36:35.961210,1,Tarde,1214,19,17.117,Operando,0.015650741350906095,1,13.693600000000002,11,3
2024-11-28 19:36:35.961210,1,Tarde,1129,12,15.06,Operando,0.010628875110717449,1,12.048000000000002,11,3
2024-11-28 20:36:35.961210,1,Tarde,1150,9,15.252,Operando,0.00782608695652174,1,12.201600000000001,11,3
2024-11-28 21:36:35.961210,1,Tarde,1136,33,15.828,Operando,0.029049295774647887,1,12.6624,11,3
2024-11-28 22:36:35.961210,1,Noite,1103,24,15.612,Operando,0.021758839528558477,1,12.489600000000001,11,3
2024-11-28 23:36:35.961210,1,Noite,1059,14,14.277,Operando,0.013220018885741265,1,11.4216,11,3
2024-11-29 00:36:35.961210,1,Noite,1070,4,14.44,Operando,0.003738317757009346,1,11.552,11,4
2024-11-29 01:36:35.961210,1,Noite,1112,26,15.281,Operando,0.023381294964028777,1,12.224800000000002,11,4
2024-11-29 02:36:35.961210,1,Noite,1021,9,14.281,Operando,0.00881488736532811,1,11.424800000000001,11,4
2024-11-29 03:36:35.961210,1,Noite,1061,22,14.211,Operando,0.020735155513666354,1,11.3688,11,4
2024-11-29 04:36:35.961210,1,Noite,1025,4,14.04,Operando,0.003902439024390244,1,11.232,11,4
2024-11-29 05:36:35.961210,1,Noite,1101,15,15.542,Operando,0.013623978201634877,1,12.4336,11,4
2024-11-29 06:36:35.961210,1,Manhã,1138,4,15.322,Operando,0.0035149384885764497,1,12.2576,11,4
2024-11-29 07:36:35.961210,1,Manhã,1132,13,15.335,Operando,0.011484098939929329,1,12.268,11,4
2024-11-29 08:36:35.961210,1,Manhã,1193,13,15.96,Operando,0.010896898575020955,1,12.768,11,4
2024-11-29 09:36:35.961210,1,Manhã,1168,34,15.849,Operando,0.02910958904109589,1,12.679200000000002,11,4
2024-11-29 10:36:35.961210,1,Manhã,1201,27,16.669,Operando,0.022481265611990008,1,13.3352,11,4
2024-11-29 11:36:35.961210,1,Manhã,1138,19,16.222,Operando,0.016695957820738138,1,12.977600000000002,11,4
2024-11-29 12:36:35.961210,1,Manhã,1128,21,15.256,Operando,0.018617021276595744,1,12.2048,11,4
2024-11-29 13:36:35.961210,1,Manhã,1229,33,16.684,Operando,0.026851098454027666,1,13.3472,11,4
2024-11-29 14:36:35.961210,1,Tarde,1202,30,16.888,Operando,0.024958402662229616,1,13.510400000000002,11,4
2024-11-29 15:36:35.961210,1,Tarde,1125,30,15.698,Operando,0.02666666666666667,1,12.5584,11,4
2024-11-29 16:36:35.961210,1,Tarde,1179,26,15.453,Operando,0.02205258693808312,1,12.362400000000001,11,4
2024-11-29 17:36:35.961210,1,Tarde,1139,13,15.449,Operando,0.01141352063213345,1,12.359200000000001,11,4
2024-11-29 18:36:35.961210,1,Tarde,1161,30,16.469,Operando,0.025839793281653745,1,13.175200000000002,11,4
2024-11-29 19:36:35.961210,1,Tarde,1137,27,15.189,Operando,0.023746701846965697,1,12.151200000000001,11,4
2024-11-29 20:36:35.961210,1,Tarde,1228,28,17.394,Operando,0.02280130293159609,1,13.915199999999999,11,4
2024-11-29 21:36:35.961210,1,Tarde,1218,22,16.854,Operando,0.0180623973727422,1,13.4832,11,4
2024-11-29 22:36:35.961210,1,Noite,1097,21,15.25,Operando,0.019143117593436645,1,12.200000000000001,11,4
2024-11-29 23:36:35.961210,1,Noite,1072,23,15.358,Operando,0.021455223880597014,1,12.2864,11,4
2024-11-30 00:36:35.961210,1,Noite,1014,10,14.159,Operando,0.009861932938856016,1,11.327200000000001,11,5
2024-11-30 01:36:35.961210,1,Noite,1025,18,14.861,Operando,0.0175609756097561,1,11.888800000000002,11,5
2024-11-30 02:36:35.961210,1,Noite,1070,3,14.854,Operando,0.002803738317757009,1,11.8832,11,5
2024-11-30 03:36:35.961210,1,Noite,1083,29,14.758,Operando,0.02677746999076639,1,11.8064,11,5
2024-11-30 04:36:35.961210,1,Noite,1051,24,14.77,Operando,0.022835394862036156,1,11.816,11,5
2024-11-30 05:36:35.961210,1,Noite,1013,30,14.43,Operando,0.029615004935834157,1,11.544,11,5
2024-11-30 06:36:35.961210,1,Manhã,1159,26,16.42,Operando,0.022433132010353754,1,13.136000000000003,11,5
2024-11-30 07:36:35.961210,1,Manhã,1230,17,16.046,Operando,0.013821138211382113,1,12.8368,11,5
2024-11-30 08:36:35.961210,1,Manhã,1202,16,15.971,Operando,0.013311148086522463,1,12.776800000000001,11,5
2024-11-30 09:36:35.961210,1,Manhã,1231,29,17.344,Operando,0.023558082859463852,1,13.875200000000001,11,5
2024-11-30 10:36:35.961210,1,Manhã,1159,32,16.014,Operando,0.027610008628127698,1,12.8112,11,5
2024-11-30 11:36:35.961210,1,Manhã,1225,29,16.971,Operando,0.0236734693877551,1,13.5768,11,5
2024-11-30 12:36:35.961210,1,Manhã,1240,7,16.991,Operando,0.00564516129032258,1,13.5928,11,5
2024-11-30 13:36:35.961210,1,Manhã,1146,33,15.122,Operando,0.028795811518324606,1,12.0976,11,5
2024-11-30 14:36:35.961210,1,Tarde,1125,15,15.427,Operando,0.013333333333333334,1,12.3416,11,5
2024-11-30 15:36:35.961210,1,Tarde,1221,18,16.377,Operando,0.014742014742014743,1,13.1016,11,5
2024-11-30 16:36:35.961210,1,Tarde,1174,17,15.436,Operando,0.014480408858603067,1,12.3488,11,5
2024-11-30 17:36:35.961210,1,Tarde,1128,21,15.914,Operando,0.018617021276595744,1,12.731200000000001,11,5
2024-11-30 18:36:35.961210,1,Tarde,1235,17,16.303,Operando,0.013765182186234818,1,13.0424,11,5
2024-11-30 19:36:35.961210,1,Tarde,1197,34,16.349,Operando,0.028404344193817876,1,13.0792,11,5
2024-11-30 20:36:35.961210,1,Tarde,1220,17,16.012,Operando,0.013934426229508197,1,12.809600000000001,11,5
2024-11-30 21:36:35.961210,1,Tarde,1187,34,15.592,Operando,0.02864363942712721,1,12.473600000000001,11,5
2024-11-30 22:36:35.961210,1,Noite,1037,22,13.868,Operando,0.021215043394406944,1,11.0944,11,5
2024-11-30 23:36:35.961210,1,Noite,1011,10,13.773,Operando,0.009891196834817012,1,11.0184,11,5
2024-12-01 00:36:35.961210,1,Noite,0,0,1.879,Parada/Manutencao,0.0,0,1.5032,12,6
2024-12-01 01:36:35.961210,1,Noite,0,0,1.96,Parada/Manutencao,0.0,0,1.568,12,6
2024-12-01 02:36:35.961210,1,Noite,0,0,1.72,Parada/Manutencao,0.0,0,1.3760000000000001,12,6
2024-12-01 03:36:35.961210,1,Noite,0,0,1.818,Parada/Manutencao,0.0,0,1.4544000000000001,12,6
2024-12-01 04:36:35.961210,1,Noite,0,0,1.661,Parada/Manutencao,0.0,0,1.3288000000000002,12,6
2024-12-01 05:36:35.961210,1,Noite,0,0,1.81,Parada/Manutencao,0.0,0,1.4480000000000002,12,6
2024-12-01 06:36:35.961210,1,Manhã,0,0,1.795,Parada/Manutencao,0.0,0,1.436,12,6
2024-12-01 07:36:35.961210,1,Manhã,0,0,1.723,Parada/Manutencao,0.0,0,1.3784,12,6
2024-12-01 08:36:35.961210,1,Manhã,0,0,1.677,Parada/Manutencao,0.0,0,1.3416000000000001,12,6
2024-12-01 09:36:35.961210,1,Manhã,0,0,1.62,Parada/Manutencao,0.0,0,1.2960000000000003,12,6
2024-12-01 10:36:35.961210,1,Manhã,0,0,1.919,Parada/Manutencao,0.0,0,1.5352000000000001,12,6
2024-12-01 11:36:35.961210,1,Manhã,0,0,1.958,Parada/Manutencao,0.0,0,1.5664,12,6
2024-12-01 12:36:35.961210,1,Manhã,0,0,1.894,Parada/Manutencao,0.0,0,1.5152,12,6
2024-12-01 13:36:35.961210,1,Manhã,0,0,1.622,Parada/Manutencao,0.0,0,1.2976,12,6
2024-12-01 14:36:35.961210,1,Tarde,0,0,1.637,Parada/Manutencao,0.0,0,1.3096,12,6
2024-12-01 15:36:35.961210,1,Tarde,0,0,1.951,Parada/Manutencao,0.0,0,1.5608000000000002,12,6
2024-12-01 16:36:35.961210,1,Tarde,0,0,1.868,Parada/Manutencao,0.0,0,1.4944000000000002,12,6
2024-12-01 17:36:35.961210,1,Tarde,0,0,1.744,Parada/Manutencao,0.0,0,1.3952,12,6
2024-12-01 18:36:35.961210,1,Tarde,0,0,1.943,Parada/Manutencao,0.0,0,1.5544000000000002,12,6
2024-12-01 19:36:35.961210,1,Tarde,0,0,1.646,Parada/Manutencao,0.0,0,1.3168,12,6
2024-12-01 20:36:35.961210,1,Tarde,0,0,1.953,Parada/Manutencao,0.0,0,1.5624000000000002,12,6
2024-12-01 21:36:35.961210,1,Tarde,0,0,1.886,Parada/Manutencao,0.0,0,1.5088,12,6
2024-12-01 22:36:35.961210,1,Noite,0,0,1.859,Parada/Manutencao,0.0,0,1.4872,12,6
2024-12-01 23:36:35.961210,1,Noite,0,0,1.725,Parada/Manutencao,0.0,0,1.3800000000000001,12,6
2024-12-02 00:36:35.961210,1,Noite,1104,4,14.646,Operando,0.0036231884057971015,1,11.716800000000001,12,0
2024-12-02 01:36:35.961210,1,Noite,1075,30,15.289,Operando,0.027906976744186046,1,12.231200000000001,12,0
2024-12-02 02:36:35.961210,1,Noite,1071,14,15.384,Operando,0.013071895424836602,1,12.307200000000002,12,0
2024-12-02 03:36:35.961210,1,Noite,1021,6,13.703,Operando,0.005876591576885406,1,10.9624,12,0
2024-12-02 04:36:35.961210,1,Noite,1045,6,15.014,Operando,0.005741626794258373,1,12.0112,12,0
2024-12-02 05:36:35.961210,1,Noite,1096,7,15.393,Operando,0.006386861313868613,1,12.314400000000001,12,0
2024-12-02 06:36:35.961210,1,Manhã,1177,5,16.28,Operando,0.004248088360237893,1,13.024000000000001,12,0
2024-12-02 07:36:35.961210,1,Manhã,1158,25,15.574,Operando,0.02158894645941278,1,12.459200000000001,12,0
2024-12-02 08:36:35.961210,1,Manhã,1224,13,16.755,Operando,0.010620915032679739,1,13.404,12,0
2024-12-02 09:36:35.961210,1,Manhã,1194,29,16.512,Operando,0.024288107202680067,1,13.209600000000002,12,0
2024-12-02 10:36:35.961210,1,Manhã,1157,23,15.288,Operando,0.019878997407087293,1,12.230400000000001,12,0
2024-12-02 11:36:35.961210,1,Manhã,1130,14,15.254,Operando,0.012389380530973451,1,12.2032,12,0
2024-12-02 12:36:35.961210,1,Manhã,1228,20,16.213,Operando,0.016286644951140065,1,12.970400000000001,12,0
2024-12-02 13:36:35.961210,1,Manhã,1235,13,17.113,Operando,0.010526315789473684,1,13.6904,12,0
2024-12-02 14:36:35.961210,1,Tarde,1155,4,15.624,Operando,0.003463203463203463,1,12.499200000000002,12,0
2024-12-02 15:36:35.961210,1,Tarde,1203,19,15.81,Operando,0.015793848711554447,1,12.648000000000001,12,0
2024-12-02 16:36:35.961210,1,Tarde,1187,27,15.923,Operando,0.02274641954507161,1,12.7384,12,0
2024-12-02 17:36:35.961210,1,Tarde,1153,20,15.733,Operando,0.017346053772766695,1,12.586400000000001,12,0
2024-12-02 18:36:35.961210,1,Tarde,1183,31,16.259,Operando,0.026204564666103127,1,13.007200000000001,12,0
2024-12-02 19:36:35.961210,1,Tarde,1216,12,16.398,Operando,0.009868421052631578,1,13.118400000000001,12,0
2024-12-02 20:36:35.961210,1,Tarde,1210,3,17.159,Operando,0.0024793388429752068,1,13.7272,12,0
2024-12-02 21:36:35.961210,1,Tarde,1181,25,15.501,Operando,0.021168501270110076,1,12.4008,12,0
2024-12-02 22:36:35.961210,1,Noite,1107,30,14.902,Operando,0.02710027100271003,1,11.9216,12,0
2024-12-02 23:36:35.961210,1,Noite,1113,5,15.756,Operando,0.004492362982929021,1,12.604800000000001,12,0
2024-12-03 00:36:35.961210,1,Noite,1071,4,14.372,Operando,0.003734827264239029,1,11.4976,12,1
2024-12-03 01:36:35.961210,1,Noite,1112,29,14.683,Operando,0.026079136690647483,1,11.746400000000001,12,1
2024-12-03 02:36:35.961210,1,Noite,1086,17,14.696,Operando,0.01565377532228361,1,11.7568,12,1
2024-12-03 03:36:35.961210,1,Noite,1095,10,14.641,Operando,0.0091324200913242,1,11.712800000000001,12,1
2024-12-03 04:36:35.961210,1,Noite,1072,29,14.837,Operando,0.027052238805970148,1,11.8696,12,1
